Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5zXJ4fmLHwU6inB4hqGwIW,"The Sleeping Beauty Suite, Op. 66a: V. Waltz (Arr. S. Rachmaninov for piano 4 hands)","Tchaikovsky: Ballet Suites (Transcriptions for Piano 4 Hands)","Pyotr Ilyich Tchaikovsky;Aurora Duo",2008-01-27,239093,12,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-14T21:32:43Z,"classique,orchestre symphonique,piano classique","Naxos",0.303,0.213,1,-15.564,1,0.0315,0.841,0.878,0.297,0.156,62.429,4
spotify:track:0YU0wmz2rcE43p0b0wlC17,"Revolutionary Etude, Op. 10 - No. 12","Revolutionary Etude, Op. 10 - No. 12","Rousseau",2019-10-02,156746,35,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-14T21:32:43Z,"piano classique,classique","Proximity",0.373,0.198,7,-14.48,0,0.0416,0.97,0.881,0.072,0.101,69.796,4
spotify:track:1NAXkAXCTn6BKRrhZXdq9f,"Ballade No. 1 in G Minor, Op. 23","Ballade No. 1 in G Minor, Op. 23","Rousseau",2019-08-21,555679,39,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-14T21:32:43Z,"piano classique,classique","Proximity",0.615,0.112,6,-23.38,1,0.0745,0.992,0.913,0.113,0.229,78.559,4
spotify:track:04vn9EibqwHboyeQZP4JZU,"Kirameki","Your Lie In April Piano Collection","Cat Trumpet",2017-02-17,295560,0,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-14T21:32:43Z,"animé","Cat Trumpet",0.4,0.563,7,-4.023,1,0.0319,0.194,0,0.162,0.311,172.027,4
spotify:track:1iOQmZULzzkDN1hQZNoDii,"オレンジ","セツナエモーション","7!!",2017-02-08,350106,44,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-14T21:32:43Z,"animé,j-pop","Sony Music Labels Inc.",0.47,0.201,7,-18.492,1,0.0385,0.972,0.941,0.126,0.103,172.045,4
spotify:track:2H1gFHM2YHgUxjZDKMBQuE,"Orange (From ""Your Lie in April"") [Ending 2] - Piano Arrangement","A Your Lie in April Piano Tribute to Kaori","Fonzi M",2019-06-18,355599,0,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-14T21:32:43Z,"animé","Fonzi M",0.435,0.157,6,-19.866,1,0.0384,0.993,0.913,0.124,0.0395,92.637,4
spotify:track:3vaSf5wHVxXN1EFhUOxH9C,"Again from Your Lie in April","Again from Your Lie in April","Theishter",2021-01-11,174000,40,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-14T21:32:43Z,"animé","Theishter - Anime on Piano",0.543,0.206,5,-23.821,1,0.058,0.994,0.885,0.133,0.66,100.005,4
spotify:track:3oPdK9fP29ZhN6XW3Ji7Q7,"Kimi Wa Haru No Naka Ni Iru","Your Lie In April Piano Collection","Cat Trumpet",2017-02-17,215315,0,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-14T21:32:43Z,"animé","Cat Trumpet",0.294,0.0945,3,-20.794,1,0.0474,0.949,0.916,0.114,0.0785,136.437,4
spotify:track:3m9IMWRHjOHPTJoDeokuYq,"Otouto Mitai na Sonzai (From ""Your Lie In April"")","Anime Piano: Shining in the Sky","Jeremy Ng",2017-12-02,165268,0,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-14T21:32:43Z,"","Jeremy Ng",0.286,0.309,0,-14.696,1,0.0384,0.921,0.933,0.0836,0.524,113.416,3
spotify:track:3IQ1h4XRoHXwmfB9hB86FM,"Friend A (From ""Your Lie in April"")","Flute Fables","Moisés Nieto;Dan DeSimone",2018-12-19,147979,0,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-14T21:32:43Z,"","Moisés Nieto",0.584,0.0435,10,-26.338,0,0.0615,0.986,0.936,0.0758,0.578,81.974,3
spotify:track:4l1auSXgh5iU0ph7jXqHof,"Kujikesou Ni Naru Watashi Wo Sasaete Kudasai","Your Lie In April Piano Collection","Cat Trumpet",2017-02-17,221054,0,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-14T21:32:43Z,"animé","Cat Trumpet",0.467,0.12,5,-24.181,1,0.0626,0.988,0.93,0.0721,0.363,203.96,4
spotify:track:5WPBo1okyqpNrGGSQD8Y1S,"Shigatsu Wa Kimi No Uso","Your Lie In April Piano Collection","Cat Trumpet",2017-02-17,219586,0,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-14T21:32:43Z,"animé","Cat Trumpet",0.807,0.744,0,-5.056,1,0.186,0.154,0,0.527,0.412,139.917,4
spotify:track:59pFnMT170XYZ8QwTWUzkw,"Esquimaux","Cyborg","Nekfeu;Népal",2016-12-02,204893,48,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-19T15:34:58Z,"rap français","Universal Music Division Carthage Music",0.544,0.576,8,-6.894,1,0.257,0.453,0,0.0786,0.33,140.05,4
spotify:track:4bodTYPSNBkMGyiGm7xxMF,"Astronaute","Astronaute","An'Om;Vayn",2018-06-22,438857,31,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-19T16:48:50Z,"rap français","Le Labo",0.941,0.552,1,-8.945,0,0.278,0.361,0,0.113,0.218,119.989,4
spotify:track:2jzML87FkMTCGb0DneExXV,"Règlement Rouge Freestyle","Règlement Rouge Freestyle","Luv Resval",2020-07-03,90000,39,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-19T19:38:51Z,"rap français","Pain Surprises Records x Le Règlement",0.68,0.458,10,-9.29,1,0.064,0.834,0,0.103,0.303,72.451,4
spotify:track:3BLxzeNecppDvmSb0DlJRv,"Klem","Lueurs","Klem Schen",2019-03-31,133459,45,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-24T17:06:33Z,"","KLEMLABEL",0.863,0.654,3,-7.024,0,0.512,0.692,0.00000198,0.0702,0.245,140.01,4
spotify:track:0a1DdJiuEG7t3MWggt8oDV,"Sexe Love","Blanc au Noir","Klem Schen",2019-02-28,80248,31,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-24T17:06:46Z,"","KLEMLABEL",0.671,0.437,10,-9.932,1,0.267,0.752,0.0045,0.0856,0.254,99.982,4
spotify:track:1mHuVP4n6HC7VobvswblqG,"969","Blanc au Noir","Klem Schen",2019-02-28,100493,14,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-24T17:07:42Z,"","KLEMLABEL",0.781,0.613,5,-8.688,0,0.407,0.619,0,0.143,0.239,93.358,3
spotify:track:5CblNYxuqp2SK2aweUpGVn,"Rose au noir","Blanc au Noir","Klem Schen",2019-02-28,197120,15,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-24T17:07:51Z,"","KLEMLABEL",0.642,0.433,1,-11.816,0,0.154,0.906,0.00226,0.0827,0.328,75.333,4
spotify:track:0O1yUnk3Vb0t5MdO5U7IXp,"Sangtiments 2","Lueurs","Klem Schen",2019-03-31,129358,30,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-24T17:08:06Z,"","KLEMLABEL",0.609,0.609,2,-7.358,0,0.503,0.362,0,0.112,0.28,79.195,4
spotify:track:7uh01jLUi0jaxzUoSpgcWR,"Routine","Clement","Klem Schen",2023-02-24,178226,21,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-24T17:08:33Z,"","Angel Records",0.645,0.558,9,-5.683,1,0.459,0.252,0,0.143,0.195,110.047,4
spotify:track:0ctJB3IQs0hRwELAkIzS8O,"(Freestyle) Gang 25","(Freestyle) Gang 25","Barbe Noir;Ninho",2021-12-15,242242,0,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-24T20:51:17Z,"rap français,pop urbaine","Barbe Noir Gang",0.529,0.889,10,-2.868,0,0.367,0.197,0,0.302,0.359,95.154,4
spotify:track:6I8Rw4xDhV5SCeOmzRrJ2V,"(Freestyle) Gang","(Freestyle) Gang","Barbe Noir;Ninho;Sirsy",2021-11-11,594848,1,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-24T20:52:00Z,"rap français,pop urbaine","Barbe Noir Gang",0.643,0.758,1,-4.955,0,0.76,0.407,0,0.144,0.288,139.073,4
spotify:track:4Ywtznk2e3DL1XVme4ckTa,"Binks to Binks 4","Binks To Binks 4","Ninho",2017-01-26,192790,50,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-24T20:52:14Z,"rap français,pop urbaine","Rec. 118 / Mal Luné Music",0.529,0.889,10,-2.868,0,0.367,0.197,0,0.302,0.359,95.154,4
spotify:track:25a6iMhohlANsjc6vwcXfG,"Freestyle Gang 91","Freestyle Gang 91","Black Barbe",2023-02-16,594838,26,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-24T20:52:29Z,"rap français","Black Barbe",0.745,0.711,8,-5.291,1,0.352,0.239,0,0.32,0.811,96.757,4
spotify:track:7BCcg3TwrHT8e56jH4BGdG,"Coiffure afro","Déjeuner en paix","Mairo;JeanJass",2023-09-22,186760,31,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-24T21:19:02Z,"rap français,new wave","Monde Libre",0.619,0.492,1,-7.79,1,0.144,0.113,0,0.13,0.338,80.092,4
spotify:track:2UWPy1JTlFcVBCPmPJ7vz8,".la rose.",".la rose.","Lushe",2024-05-13,125901,38,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-25T12:36:31Z,"rap français","lushewav",0.625,0.503,10,-11.554,1,0.0668,0.0849,0,0.105,0.16,117.985,4
spotify:track:2o9i0WNuLgIUC0LI1xBT0P,". la B.O de ma vie .",". la B.O de ma vie .","Lushe",2024-05-22,130763,35,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-25T12:36:42Z,"rap français","lushewav",0.454,0.711,6,-7.756,1,0.183,0.206,0,0.292,0.658,89.071,4
spotify:track:4A4YMlCmF6rDlWiffHLyPB,"+57","+57","THBW;Lushe",2024-08-24,170528,41,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-25T12:36:54Z,"rap français","THBW",0.707,0.66,1,-8.696,1,0.245,0.00314,0.00000876,0.337,0.383,87.383,4
spotify:track:7BJkYrMGLmsEVpYtBtvCHz,"LIGNE DROITE","LIGNE DROITE","NeS",2023-10-12,119480,30,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-26T10:07:23Z,"rap français,new wave","ninefour/SeeingSounds",0.795,0.643,5,-6.356,0,0.21,0.286,0,0.105,0.577,94.018,4
spotify:track:5fJS4CQlWGibTU2Rtapbzp,"Coup d'un soir","Coup d'un soir","Roshi",2023-07-13,194521,31,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-26T10:09:35Z,"rap français","Universal Music Division Capitol Music France",0.604,0.763,11,-8.606,0,0.227,0.315,0.00286,0.229,0.821,128.136,5
spotify:track:2K54qMapljPASWtY4HvsRC,"CHEVALIER CITADIN","POUR DE VRAI","NeS",2024-03-29,149510,41,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-26T10:09:52Z,"rap français,new wave","ninefour/SeeingSounds",0.616,0.626,7,-8.463,0,0.352,0.725,0,0.247,0.297,98.681,3
spotify:track:1gyV9VMnSgZT92n3wY3JAH,"HORIZON","HORIZON 25","B.B. Jacques",2024-03-28,88626,31,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-26T10:10:56Z,"rap français","WARNER MUSIC FRANCE / NBOW",0.376,0.695,0,-4.782,0,0.0933,0.135,0,0.11,0.302,169.533,4
spotify:track:5yVIlYEHZxQVLyInCdldoS,"Impossible","James Arthur (Deluxe)","James Arthur",2013-11-04,209440,81,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-26T11:08:44Z,"soft pop","Syco Music",0.9,0.509,1,-6.647,1,0.257,0.115,0.00000167,0.0937,0.765,100.007,4
spotify:track:27ZZdyTSQWI7Cug2d2PkqV,"BILLIE EILISH.","BILLIE EILISH.","Armani White",2022-05-19,99282,65,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-26T11:11:29Z,"","Legendbound, LLC / Def Jam Recordings",0.503,0.741,9,-4.699,0,0.166,0.144,0.000016,0.0998,0.618,166.254,4
spotify:track:7t9d2YdmD87JC72pocMtlz,"pocket locket","parallel universe pt. 1","Alaina Castillo",2021-05-14,188160,62,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-27T19:31:52Z,"","Chosen People",0.824,0.712,11,-4.522,0,0.123,0.0364,0,0.107,0.643,95.958,4
spotify:track:1ozfWc3Eu7i11NuJEVmmmo,"Chien d'la casse","Trix City","Diddi Trix",2019-03-29,154066,46,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-30T22:50:27Z,"rap français","AWA",0.549,0.464,0,-8.889,1,0.0347,0.151,0,0.0909,0.446,122.968,4
spotify:track:3IQnD3qnyLpTpCWtwxDrGz,"Le portrait","Les feux d'artifice (Deluxe)","Calogero",2015-06-01,181333,58,false,g4olm5cjfcdi3sp15n61v34j0,2024-08-30T23:05:57Z,"variété française,chanson,pop française,house française","Universal Music Division Barclay",0.668,0.704,1,-7.175,1,0.333,0.0706,0,0.285,0.692,139.999,4
spotify:track:60myU58GYSWacSlXHsf6XM,"VAULT","VAULT","Raplume;JYEUHAIR",2024-08-23,129841,27,true,g4olm5cjfcdi3sp15n61v34j0,2024-08-31T13:24:45Z,"rap français,shatta","HLT Records",0.74,0.863,9,-5.332,1,0.296,0.156,0,0.106,0.893,93.956,4
spotify:track:63Mv2ORJ7QmKRuZ8bUWCiv,"Une époque formidable","La main sur le cœur","Sinik",2005,282200,52,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-01T16:26:41Z,"rap français,r&b français,rap québécois","Sixonine",0.594,0.462,5,-6.616,0,0.425,0.303,0,0.101,0.481,160.084,4
spotify:track:5YKWAIFV3PF8LsBJnwFhfE,"Pluie Froide","Pluie Froide","Neilero",2024-07-10,167578,13,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-03T16:49:26Z,"rap français","Neilero",0.889,0.628,1,-8.839,0,0.427,0.156,0,0.0687,0.605,101.01,4
spotify:track:0MVnkRy5nzIf3rnhzc5xJ0,"Seize 92i","Seize 92i","rz92i",2023-11-06,86732,26,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-04T17:07:35Z,"rap français","PDS records",0.489,0.485,7,-10.31,0,0.184,0.304,0,0.217,0.576,109.587,4
spotify:track:076rt3TGExWFNtw4Rt0h9l,"COMMENT FAIRE UN TUBE","VIEUX SONS","Damso",2024-08-29,250453,44,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-05T15:35:06Z,"rap français,pop urbaine,r&b français","Trente-quatre centimes",0.735,0.482,4,-8.897,1,0.0603,0.347,0,0.108,0.491,105.499,4
spotify:track:5CZwriUcGeIWlBjqGH1eot,"EGO","VIEUX SONS","Damso",2024-08-29,131240,39,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-05T15:35:06Z,"rap français,pop urbaine,r&b français","Trente-quatre centimes",0.808,0.289,9,-14.014,1,0.249,0.293,0.000102,0.0972,0.456,132.938,4
spotify:track:1y3Ml5gGxjdXF0g2WTd10n,"BROUILLARD","VIEUX SONS","Damso",2024-08-29,186120,42,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-05T15:35:06Z,"rap français,pop urbaine,r&b français","Trente-quatre centimes",0.591,0.485,8,-15.096,1,0.53,0.122,0,0.0716,0.664,173.91,4
spotify:track:7syLTsRspqS6HXCaOrOLfT,"ON N'EST JAMAIS MIEUX COMPRIS QUE PAR SOI-MÊME","VIEUX SONS","Damso",2024-08-29,200186,39,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-05T15:35:06Z,"rap français,pop urbaine,r&b français","Trente-quatre centimes",0.651,0.321,7,-15.083,0,0.0943,0.0849,0.000715,0.325,0.357,146.057,4
spotify:track:2mnoIro8syL4QrHFPmky74,"MA PUTAIN","VIEUX SONS","Damso",2024-08-29,298600,42,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-05T15:35:06Z,"rap français,pop urbaine,r&b français","Trente-quatre centimes",0.775,0.518,10,-10.214,0,0.159,0.234,0.00921,0.105,0.456,117.506,4
spotify:track:4rY0SaKtPLfzvXTbbjVXkb,"LE TALENT NE SUFFIT PAS","VIEUX SONS","Damso",2024-08-29,155173,35,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-05T15:35:06Z,"rap français,pop urbaine,r&b français","Trente-quatre centimes",0.36,0.599,9,-9.884,0,0.218,0.2,0,0.387,0.453,86.039,5
spotify:track:6JPBUiaBIqEZRkQCEnqqgP,"VAGABOND","VIEUX SONS","Damso",2024-08-29,271946,37,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-05T15:35:06Z,"rap français,pop urbaine,r&b français","Trente-quatre centimes",0.812,0.448,5,-9.033,0,0.0656,0.665,0.00017,0.0726,0.743,129.986,4
spotify:track:24HmbRv70B5Frm90UnMJwI,"CINÉASTE","VIEUX SONS","Damso",2024-08-29,191373,36,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-05T15:35:06Z,"rap français,pop urbaine,r&b français","Trente-quatre centimes",0.521,0.579,2,-6.86,1,0.0716,0.534,0,0.552,0.326,133.56,4
spotify:track:1mI8sto8LGqYPOjckGnPB4,"ISOLER","VIEUX SONS","Damso;GIL",2024-08-29,228693,33,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-05T15:35:06Z,"rap français,pop urbaine,r&b français","Trente-quatre centimes",0.706,0.621,2,-14.658,1,0.256,0.602,0.00024,0.0847,0.367,120.994,4
spotify:track:5ngkxo4U3M8wID87bB4vqJ,"BLASE","VIEUX SONS","Damso",2024-08-29,220080,35,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-05T15:35:06Z,"rap français,pop urbaine,r&b français","Trente-quatre centimes",0.8,0.463,2,-10.29,1,0.143,0.211,0.00346,0.0822,0.52,146.027,4
spotify:track:3t1pdlHzN1IbmfVGRrbCth,"COSMOS (ma première chanson, j'avais 16 ans)","VIEUX SONS","Damso",2024-08-29,179453,43,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-05T15:35:06Z,"rap français,pop urbaine,r&b français","Trente-quatre centimes",0.77,0.724,7,-4.807,0,0.367,0.162,0,0.108,0.768,88.877,4
spotify:track:62aBHWpAqVlvXsmKDwVXfp,"Olympien","Tous ces ongles rongés","JeanJass",2024-09-03,107933,40,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-06T04:25:34Z,"rap français","Universal Music Division Virgin Music Distribution Deal",0.844,0.396,1,-7.52,1,0.0985,0.0333,0,0.113,0.196,142.939,4
spotify:track:1YoICHueHAen9y8PIaeKdL,"Tous Les Matins","Saturn Tape, Vol. 1","Saturn Citizen",2019-01-23,127802,25,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-06T04:26:04Z,"rap français","Saturn Citizen",0.822,0.524,7,-8.335,0,0.333,0.278,0,0.0986,0.41,110.114,4
spotify:track:0Na3sbuMWdQQPkAjrz56JT,"À La Mode","Saturn Tape, Vol. 1","Saturn Citizen",2019-01-23,180200,30,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-06T04:26:04Z,"rap français","Saturn Citizen",0.765,0.417,1,-9.731,1,0.27,0.0679,0.000049,0.106,0.201,139.083,4
spotify:track:2d8vn7NVVG7VzJek0YT9LH,"Plage","Saturn Tape, Vol. 1","Saturn Citizen;Mazoo",2019-01-23,143633,21,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-06T04:26:04Z,"rap français","Saturn Citizen",0.901,0.636,1,-7.298,1,0.405,0.0476,0.0000461,0.122,0.49,125.062,4
spotify:track:1n5hdXjuOSRH50GuMdKI83,"Billets Verts","Saturn Tape, Vol. 1","Saturn Citizen",2019-01-23,165200,26,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-06T04:26:04Z,"rap français","Saturn Citizen",0.836,0.548,4,-7.989,0,0.291,0.743,0.00285,0.102,0.27,129.976,4
spotify:track:294Lov470pb8nNjIP2fJ3X,"Arthur Morgan","Saturn Tape, Vol. 1","Saturn Citizen",2019-01-23,155307,28,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-06T04:26:04Z,"rap français","Saturn Citizen",0.902,0.557,11,-7.61,0,0.341,0.156,0.00000165,0.0784,0.547,132.356,4
spotify:track:6TGAQ41vj7e576yIKMpGVM,"Phenomene Raven","Saturn Tape, Vol. 1","Saturn Citizen",2019-01-23,148565,24,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-06T04:26:04Z,"rap français","Saturn Citizen",0.887,0.417,1,-8.176,1,0.368,0.309,0,0.111,0.487,76.492,4
spotify:track:4epwFDT8WVZOZcj8tMyCzb,"Spontané","Saturn Tape, Vol. 1","Saturn Citizen",2019-01-23,146261,22,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-06T04:26:04Z,"rap français","Saturn Citizen",0.925,0.367,1,-10.702,1,0.493,0.165,0,0.147,0.501,119.983,4
spotify:track:1RFwlDL6SW5ZZlYedC4tqW,"Graviti","Saturn Tape, Vol. 1","Saturn Citizen",2019-01-23,204707,26,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-06T04:26:04Z,"rap français","Saturn Citizen",0.678,0.472,8,-9.501,1,0.478,0.106,0.00178,0.11,0.401,161.781,4
spotify:track:5cHy02KHrQ2nL72K96Lq87,"Donna","Saturn Tape, Vol. 1","Saturn Citizen",2019-01-23,145066,21,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-06T04:26:04Z,"rap français","Saturn Citizen",0.93,0.509,8,-8.377,1,0.431,0.635,0.00000238,0.143,0.565,119.97,4
spotify:track:1HXA9MfFiJh2EtrZhDcTYg,"Découpe","Saturn Tape, Vol. 1","Saturn Citizen",2019-01-23,153250,28,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-06T04:26:04Z,"rap français","Saturn Citizen",0.851,0.534,10,-8.829,0,0.211,0.324,0.0000289,0.111,0.201,119.978,4
spotify:track:2ulgnD1M7e8jgzZ6lJozfQ,"Cosmos","Saturn Tape, Vol. 1","Saturn Citizen",2019-01-23,214375,37,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-06T04:26:04Z,"rap français","Saturn Citizen",0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
spotify:track:0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!","Good Luck, Babe!","Chappell Roan",2024-04-05,218423,89,false,g4olm5cjfcdi3sp15n61v34j0,2024-09-07T13:32:44Z,"","Chappell Roan PS/ Island",0.897,0.344,9,-10.546,1,0.0773,0.157,0.0208,0.0745,0.291,141.976,4
spotify:track:6QT3Gi75WgA65oCUDEm9bf,"Reflet","Reflet","Qube",2023-06-09,155492,21,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-10T05:54:48Z,"","Qube",0.678,0.578,8,-9.026,0,0.247,0.118,0,0.102,0.499,88.059,4
spotify:track:1KyveUHpJMuKxxT1VVbBm9,"Métro, Boulot, Rap","Métro, Boulot, Rap","Lushe",2024-09-07,131624,42,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-12T04:26:34Z,"rap français","lushewav",0.544,0.639,9,-7.36,0,0.162,0.729,0.0000132,0.117,0.264,94.133,5
spotify:track:19ccuqttmzlIxMSNA0tG2R,"le reflet d'une vie","le reflet d'une vie","MAD",2019-06-26,174027,37,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-14T20:51:47Z,"","1591151 Records DK2",0.505,0.491,6,-9.368,0,0.266,0.661,0,0.443,0.565,88.946,4
spotify:track:457wk3wSTWiGDgiaeHyurL,"Je t'aime si je peux (Interlude)","Je t'aime si je peux (Interlude)","Zuukou mayzie;Krisy",2022-07-22,70178,0,false,g4olm5cjfcdi3sp15n61v34j0,2024-09-15T12:28:01Z,"rap français,r&b français","667 x Jeune à jamais",0.738,0.461,11,-10.212,0,0.055,0.478,0.000185,0.117,0.277,77.997,4
spotify:track:4O7queCHRUthy7NL1w7ZJW,"Septembre","La Muse Amoureuse","Orrage",2024-02-22,246212,1,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-16T04:30:47Z,"","Orragemusique",0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,4
spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,"Revenge","17","XXXTENTACION",2017-08-25,120026,82,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-24T04:28:05Z,"rap emo","Bad Vibes Forever / EMPIRE",0.783,0.655,8,-7.715,1,0.234,0.236,0.00000684,0.589,0.153,131.149,4
spotify:track:3dXUQXL4ITMt6WmM8qNkgc,"Rouge à lèvres","Les étoiles vagabondes : expansion","Nekfeu;BJ The Chicago Kid",2019-06-21,228893,48,true,g4olm5cjfcdi3sp15n61v34j0,2024-09-24T04:31:36Z,"rap français","Universal Music Division Carthage Music",0.765,0.472,10,-5.837,1,0.052,0.291,0,0.389,0.352,119.946,4
spotify:track:0VQjTLPG8l3egUHmIxe265,"7 Years","Lukas Graham (Blue Album)","Lukas Graham",2016-03-25,237266,61,false,g4olm5cjfcdi3sp15n61v34j0,2024-09-24T18:29:17Z,"pop danoise","Universal Music A/S",0.393,0.627,9,-10.743,0,0.0537,0.217,0.0102,0.103,0.0966,92.937,4
spotify:track:5gJTFGsEWpjma28XdJbkWP,"Motel","CRUISE","Ashh",2015-12-24,241352,64,true,g4olm5cjfcdi3sp15n61v34j0,2024-10-03T17:06:02Z,"rap français","Universal Music Division Virgin Music Distribution Deal",0.599,0.684,11,-6.97,0,0.551,0.122,0,0.477,0.651,174.434,4
spotify:track:1SDIabdmQtig8TuidwkivH,"Beurre de Marrakech","Delta Plane","Le Dé",2016-03-20,192614,54,false,g4olm5cjfcdi3sp15n61v34j0,2024-10-12T21:37:55Z,"rap français","La Brique",0.764,0.562,10,-6.7,0,0.133,0.0545,0,0.103,0.669,113.038,4
spotify:track:3dH6FFAsQF6Pk06LHW49Xh,"REBEL MOON ft. So La Lune, Osirus Jack","REBEL MOON ft. So La Lune, Osirus Jack","Sazamyzy;So La Lune;Osirus Jack",2024-10-10,208140,31,true,g4olm5cjfcdi3sp15n61v34j0,2024-10-14T04:34:38Z,"rap français,rap marocain,drill","Universal Music Distribution Deal",0.527,0.834,5,-5.767,0,0.0474,0.0411,0.00599,0.105,0.381,179.92,4
spotify:track:4bJygwUKrRgq1stlNXcgMg,"All The Things She Said","200 KM/H In The Wrong Lane (10th Anniversary Edition)","t.A.T.u.",2002,214440,80,true,g4olm5cjfcdi3sp15n61v34j0,2024-10-15T15:09:52Z,"","Interscope",0.712,0.729,4,-7.54,0,0.42,0.0999,0.0000166,0.295,0.453,87.545,4
spotify:track:0yXgbxlRII5sdYpbuZBmEG,"Malcom X","Malcom X","Zed;Josman;Jolagreen23",2024-10-03,162272,43,true,g4olm5cjfcdi3sp15n61v34j0,2024-10-18T20:39:52Z,"rap français","LDS PRODUCTION",0.778,0.738,1,-5.558,1,0.375,0.197,0,0.129,0.37,142.001,4
